<<<<<<< HEAD
"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull"
"11425-1","heavy",100,"normal",0.55,0.167568810651265,0.986407942708002,0.068164350087384,0.178386857639955,0.913307631253558,0.137093725028343,0.685420209636823,0.380116360485522,0.347193130568733
"11425-2","heavy",100,"normal",0.5,1.14366265758512,0.494779197399163,0.0794141808761997,1.13168307441135,0.517984611432654,0.000630469124112624,0.70668854108513,0.483104484371328,0.460513191152347
"11425-3","heavy",100,"normal",0.52,0.619751279492678,0.729799254525159,0.289200293836295,0.72574968309892,0.643177168323788,0.168260338156884,0.618135354157622,0.362586877604881,0.371552946453765
"11425-4","heavy",100,"normal",0.57,0.499336201347113,0.655943481907486,0.390036627716393,0.451009252385916,0.684265958360941,0.436831031183725,0.688650334298828,0.431245698569062,0.310205039474159
"11425-5","heavy",100,"normal",0.47,1.01234389400059,0.63212817008023,-0.229946389065886,0.967130814833984,0.640148586084046,-0.167857169704472,0.681028376118661,0.414026172105005,0.367562219975196
"11425-6","heavy",100,"normal",0.47,0.737389943645044,0.489323016196854,0.778598798623203,0.837040556331825,0.410994100663537,0.846551961705907,0.721295049706652,0.450654148430384,0.321839087658036
"11425-7","heavy",100,"normal",0.56,0.771812975255266,0.539268816533794,0.249028845432443,0.765546562410358,0.57311182404206,0.137161745181194,0.786905105531119,0.483652624431972,0.416047718772226
"11425-8","heavy",100,"normal",0.55,0.879095028457976,0.567905529561157,0.0977753715229852,1.13766432219325,0.41029215272229,0.242418362970674,0.61470040351909,0.401799806590779,0.306366332775619
"11425-9","heavy",100,"normal",0.48,1.11369861195936,0.523744407770737,0.268794702568786,1.27813308606676,0.413405817337509,0.290896411190513,0.565609867485862,0.389102395894405,0.409769125309409
"11425-10","heavy",100,"normal",0.5,0.717658095996111,0.579680712273672,0.299543452020748,1.05642951707056,0.363463367691784,0.384947237825636,0.493843359073886,0.301448405346008,0.320728654387542
"11425-11","heavy",100,"normal",0.52,1.67358682670828,0.0479386220367705,0.576976759884042,1.18698468934063,0.397921474005028,0.338375124392405,0.563844827851455,0.38660198561479,0.383997923482008
"11425-12","heavy",100,"normal",0.35,0.870884650065088,0.694232926834765,-0.101720737707786,NA,NA,NA,NA,NA,NA
"11425-13","heavy",100,"normal",0.44,1.30959403310922,0.347176172412478,0.307849254519063,NA,NA,NA,NA,NA,NA
"11425-14","heavy",100,"normal",0.49,1.54866738101219,0.142805478900397,0.331748625780318,1.59071700139449,0.113478110227073,0.337647181322002,0.566416686053829,0.327796777812612,0.30999373664687
"11425-15","heavy",100,"normal",0.52,1.19648948957928,0.370811660879606,0.285666280714328,1.1273629746585,0.410800370862809,0.265214371219931,0.636506297093461,0.403708112528164,0.376757042397143
"11425-16","heavy",100,"normal",0.53,1.0153215175361,0.603618362177428,0.156975883781884,0.882533835637098,0.669082243352052,0.132111228318169,0.776733740233353,0.475064000567351,0.39208343983264
"11425-17","heavy",100,"normal",0.48,0.943685623638348,0.575834262507529,0.0384411841704174,0.708559446504372,0.731698715184314,-0.0688058830290716,0.713675250952623,0.450604856816556,0.327707814260896
"11425-18","heavy",100,"normal",0.4,1.45420179394665,0.280602450132613,0.236112262824339,1.26869247059717,0.401242959838735,0.173449177821516,0.6725749524626,0.428160360455587,0.389028339220441
"11425-19","heavy",100,"normal",0.46,1.04583952018063,0.385144798051278,0.421759826742482,1.05325553268733,0.365331354818325,0.450218219358305,0.503545568095277,0.299892882453272,0.302518993116821
"11425-20","heavy",100,"normal",0.61,0.378370678744821,0.862794569097923,0.325636513715011,0.453275733751521,0.773083074612453,0.335124834375317,0.851730070267347,0.51576310369608,0.42420507548038
"11425-21","heavy",100,"normal",0.48,1.15080878463497,0.332110205988093,0.4583681733694,1.50494990648594,0.0784624363380888,0.580811089156235,0.445199004285402,0.286050602570331,0.289111194864343
"11425-22","heavy",100,"normal",0.43,0.97678402951569,0.393238117652183,0.586184471487077,0.817847159228677,0.454191333042892,0.619526146997173,0.640626102545568,0.351304438131118,0.324932965373574
"11425-23","heavy",100,"normal",0.42,0.637799596516958,0.806835058106986,0.0360015484595447,0.646323284527577,0.781137415603873,0.0113302469518585,0.706404543802751,0.397133261376885,0.360352771400464
"11425-24","heavy",100,"normal",0.51,1.03792534547146,0.475651606578751,0.46953692686583,NA,NA,NA,NA,NA,NA
"11425-25","heavy",100,"normal",0.48,0.722366197114205,0.782201013145125,0.100971411122654,1.11598168517657,0.509264339260751,0.305572523679869,0.584496356649071,0.364681423108498,0.357065763606016
"11425-26","heavy",100,"normal",0.37,0.887416826250861,0.605431889180759,0.250735214269798,0.716938328216018,0.709154683707319,0.210091926166912,0.703296739131011,0.419441195675364,0.370858895204538
"11425-27","heavy",100,"normal",0.5,0.772933497127317,0.626242279181338,0.0903927677924377,0.677559666408635,0.720082242569557,-0.0406857949466831,0.548208763949807,0.341335686379171,0.329590322060539
"11425-28","heavy",100,"normal",0.47,0.707298001021045,0.662564197685278,0.408164600838456,0.764177314126372,0.657455989134624,0.410610411172331,0.572562091571518,0.388608543894045,0.332524621553669
"11425-29","heavy",100,"normal",0.48,1.01504605476208,0.613353333272283,0.0348769408042479,1.18599707798093,0.48878269997046,0.119270618425786,0.491539380987308,0.298471456745625,0.304377803010145
"11425-30","heavy",100,"normal",0.44,1.19601840904634,0.450117083589262,0.231573560874274,1.23808259690726,0.426695431715936,0.197300307945277,0.567007450635575,0.348854123256058,0.341136832437008
