"sim","censoring","n","perc_censored","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
"114-1","extra_heavy",100,0.79,1.11329550468874,4.69581417095275,-0.0264143943949082,1.2133551122224,1.58944310199608,-0.0766706768522566,1.32163173699628,0.0956068119944477,-0.157727925414875
"114-2","extra_heavy",100,0.83,1.34181355168661,-2.71120577524513,0.0721220584278604,1.36165030661496,-1.12410713691589,0.0725612359079886,1.35611991613934,-0.203065077373922,0.0657929486023167
"114-3","extra_heavy",100,0.81,0.619046256051081,6.02822888879441,0.574594891096374,0.781003282507551,1.6634705264506,0.594740134299306,0.847071387732113,0.193522458830079,0.620162280318527
"114-4","extra_heavy",100,0.8,0.798611090140361,3.91557307378852,0.528468676639684,0.68448408692165,2.41408274649378,0.359475103839863,0.842138327283256,0.124168613068261,0.0508112327447166
"114-5","extra_heavy",100,0.77,1.01504986740928,-1.67256031654082,0.880470003153494,0.932323234707489,-0.13722773309871,0.876547455944819,0.917652734826643,0.00341398574303942,0.782323635299526
"114-6","extra_heavy",100,0.85,0.968613425542546,1.72212356246126,0.178041687140157,0.895114317761301,1.23642701854679,0.259211853093432,0.909613218420886,0.562810246604296,0.312223074798377
"114-7","extra_heavy",100,0.83,0.959790134587261,2.90708706782251,0.46929977367362,0.984080278644734,1.4246211874674,0.375098121337619,1.09734139746899,0.14228483304093,0.287320123926704
"114-8","extra_heavy",100,0.79,0.957207577464693,1.53190975073366,0.587346288565278,0.938314993170203,1.00032753694025,0.567544553629658,0.980666311010635,0.0941495588899911,0.535985628837467
"114-9","extra_heavy",100,0.78,1.17913044506529,1.72417337931655,0.362617939756866,1.20611347191073,0.9992036586616,0.0932998398835706,1.29971343211984,0.0471713792704284,0.101921586397582
"114-10","extra_heavy",100,0.83,0.598514401765221,5.59084609308649,0.321164646491309,0.873372369456657,1.91955415307357,0.285078388150261,1.04321456171754,0.400626925232648,0.291799957181176
"114-11","extra_heavy",100,0.8,1.00999877412679,-0.00554217083548247,0.53050418725766,0.942399156536413,0.614033030729812,0.493200732740996,0.889985697527687,1.07110902163536,0.410315058167853
"114-12","extra_heavy",100,0.83,0.639589251680974,4.87181922366837,0.493989752906481,0.870923786465685,1.58951010736889,0.157288296840935,1.03967054723421,0.255865038449219,0.0259807177683971
