"sim","censoring","n","perc_censored","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
"114-1","extra_heavy",100,0.7,1.27064586927,0.471553747977654,-0.0130697300463878,1.24579515496293,0.443774567880062,0.0251337583159294,1.24530922141092,0.456549643888461,0.0161572311924829
"114-2","extra_heavy",100,0.75,0.696729618909571,1.07133878883853,0.015730899804867,0.937402663715865,0.69288499056568,0.0206601762576981,0.799411655688775,0.889824176756175,0.0168119328823588
"114-3","extra_heavy",100,0.81,-0.463452117762087,2.14761897719101,0.200331547018583,-0.124211567745993,1.65839457991225,0.258042463680807,-0.298431485416297,1.88714627391844,0.236073159694935
"114-4","extra_heavy",100,0.78,0.883517908035084,0.619201732397146,0.225963818077648,1.04413900189949,0.430080681543284,0.194118804043566,0.982630504169895,0.497024968861915,0.203157344206256
"114-5","extra_heavy",100,0.73,1.61830548924999,-0.0537534329762607,0.0971723922668314,1.62130579323538,-0.0561138605757784,0.103288584677507,1.62142349992428,-0.0561874293136053,0.103718963972597
"114-6","extra_heavy",100,0.82,0.693121671105284,0.928060910292824,-0.113858081804618,0.808889367198255,0.783159507737806,-0.148750056530286,0.763517728077297,0.838636280990982,-0.136251447388706
"114-7","extra_heavy",100,0.79,0.0720984112084162,1.27647539936967,0.619301259287393,0.396785377826779,0.83496375893674,0.597528296586792,0.322655771117281,0.929864982283986,0.600746749694505
"114-8","extra_heavy",100,0.78,1.10242973482566,0.347275533899805,0.374777416698272,1.0996056492989,0.335577635122536,0.383661072013876,1.10019179203735,0.338645396103168,0.381392809024355
"114-9","extra_heavy",100,0.84,0.446542772069549,0.746949215667678,0.414433622621546,0.360607309102543,0.753463244926318,0.458680064040959,0.384881489533474,0.756878177355193,0.442825167798661
"114-10","extra_heavy",100,0.74,1.01376154731111,0.722898381377272,0.242535190349123,1.03944954144772,0.682486299167234,0.23666137729702,1.0319553448655,0.694008126672211,0.238355309813044
"114-11","extra_heavy",100,0.84,1.1673282489772,0.636611776198368,-0.145325146460654,1.4039597476593,0.33179340286132,-0.185362203603275,1.31282042300448,0.444405575447959,-0.17073664298765
"114-12","extra_heavy",100,0.81,1.95657256957244,-0.357009908960143,0.386943504253343,1.94209872668152,-0.336973919076399,0.402680784988107,1.95448455397835,-0.351081468820623,0.397085645298838
"114-13","extra_heavy",100,0.76,0.503529621921623,1.17848043183712,0.228034158168673,0.486632930317183,1.17106298950505,0.151958504861026,0.489460206378287,1.17633726794736,0.178180681832912
"114-14","extra_heavy",100,0.8,1.02083812164218,0.607685172729527,0.409819977970849,1.15691274684824,0.355829639621974,0.439002829590778,1.10614736357894,0.446917102336135,0.427690767933985
"114-15","extra_heavy",100,0.8,0.498366615391426,1.03759420970647,-0.105407236557558,0.552369869989256,0.983651007657272,-0.168367607875506,0.53171269068206,1.00410530765119,-0.146994175808351
"114-16","extra_heavy",100,0.81,1.61137365560713,-0.0276853243107723,0.338869243413393,1.62722918290367,-0.0383551997071187,0.348275081930655,1.62680646506693,-0.039272305593179,0.345776848063589
