"sim","censoring","n","perc_censored","alpha_cf","beta_cf","gamma_cf","alpha_m","beta_m","gamma_m"
"114-1","extra_heavy",100,0.7,1.13773468361617,0.0688765023863495,0.234563461849072,1.12973619347901,0.0695668416943149,0.240997894379215
"114-2","extra_heavy",100,0.7,1.39799444002101,-0.238377986997836,-0.280384066121937,1.39395102641491,-0.233712841223705,-0.27655208827043
"114-3","extra_heavy",100,0.74,0.895989577894721,0.011572151697108,0.801096397699487,0.891647424895045,0.0116577043845217,0.805111140144925
"114-4","extra_heavy",100,0.74,0.641616697905538,0.0594407563889156,0.818340998657473,0.642247736792729,0.0587574438492887,0.817947066055966
"114-5","extra_heavy",100,0.64,0.774020156737021,0.274714897334553,0.839260515314945,0.77132845340533,0.276997579547228,0.839033969514648
"114-6","extra_heavy",100,0.8,1.26730104410265,-0.00645960498725113,0.0238593681960575,1.28788394502098,-0.00846327823837263,0.00428783451570401
"114-7","extra_heavy",100,0.72,0.898474437654093,0.107352866754058,0.745494931240255,0.895028601972642,0.107768618644601,0.748275033634461
"114-8","extra_heavy",100,0.71,0.910568481439435,0.087665652072734,0.657740397270638,0.916321348478889,0.0837088945039694,0.652906416026692
"114-9","extra_heavy",100,0.67,1.04954537411453,0.965410022831066,0.339104637012065,1.05759113362949,0.917781937792468,0.338819586111914
"114-10","extra_heavy",100,0.74,0.494256226382557,0.309562616817268,0.842499946462109,0.478652737954227,0.31359786968938,0.852061224741991
"114-11","extra_heavy",100,0.71,0.951655222829559,0.0657062415471396,0.589131592858499,0.955088369328995,0.0610196044784127,0.587711332318775
"114-12","extra_heavy",100,0.71,0.839187365461414,1.54255711366826,0.634127684182825,0.837765783450544,1.56315762718738,0.637056408431168
"114-13","extra_heavy",100,0.68,0.755124208888305,0.718835266796518,0.810631779198679,0.757495772482178,0.704049216091306,0.809788952282652
"114-14","extra_heavy",100,0.71,1.08913047936794,0.284742075141218,0.533302294864551,1.07977808676047,0.290972967224278,0.539861243191222
"114-15","extra_heavy",100,0.81,0.73886087519667,0.072953698267873,0.850220070719619,0.787251468343625,0.0576063308320041,0.806097729474383
"114-16","extra_heavy",100,0.76,1.0455558082729,0.013564675708898,0.358281313903093,1.03900984658324,0.0138194476967407,0.362330646321933
"114-17","extra_heavy",100,0.71,0.66785809640642,0.863178082366682,0.600498635211403,0.675001536437602,0.840333202728228,0.59688428136141
"114-18","extra_heavy",100,0.71,0.659174107010004,2.44495484088315,0.575042204507621,0.650479896033453,2.6111821648982,0.589355593665651
"114-19","extra_heavy",100,0.77,0.974405303253729,0.523762491605299,0.507627988597894,0.953202165037158,0.544123138984243,0.523645341924574
"114-20","extra_heavy",100,0.74,0.789788068034136,0.0401299310059286,0.4379717857026,0.798504425054018,0.0390818770094129,0.429188449465305
"114-21","extra_heavy",100,0.78,0.643706777648454,0.297207279791861,0.125924090029914,0.653130907073528,0.284999349562454,0.124158776950822
"114-22","extra_heavy",100,0.68,1.10458758664765,0.0828441707733411,0.565601998737329,1.10340134707444,0.0899732756800006,0.566042246072635
"114-23","extra_heavy",100,0.72,0.688848061029653,0.806075937267402,0.483371537443671,0.689479245000772,0.799008596693966,0.481118807309749
"114-24","extra_heavy",100,0.75,0.506911823257165,0.156805617410971,0.895036706490229,0.522625874606224,0.151334340324565,0.881313747947974
"114-25","extra_heavy",100,0.84,1.02600003794537,0.00935141469676807,0.401214767386916,1.01806877485273,0.0121385195394119,0.40463227656515
"114-26","extra_heavy",100,0.74,1.00605216065006,0.0221233793651295,0.338617009917094,1.00615396233945,0.0218712734977522,0.338746606370041
"114-27","extra_heavy",100,0.74,1.39441459630267,-0.253486298098088,0.135377256625768,1.37702823906954,-0.23123628331866,0.147729858288527
"114-28","extra_heavy",100,0.72,0.827109884925839,0.0177469376032892,0.357674573893146,0.827007014749519,0.0176227101292204,0.357468145437194
"114-29","extra_heavy",100,0.72,1.00475375660709,0.211399780983154,0.530312590559417,1.00867760133509,0.203138093486163,0.527499617317991
"114-30","extra_heavy",100,0.73,0.44347899964204,1.23631703385025,0.668300875147658,0.431410584895958,1.23813009072422,0.67478510950698
"114-31","extra_heavy",100,0.71,0.507228020236049,0.505747752505984,0.926144614289789,0.503763860817582,0.504472219228268,0.928668030808651
"114-32","extra_heavy",100,0.59,0.701527685317367,0.761969431860032,0.518255096388198,0.708594445118254,0.732949161011924,0.513635305240834
"114-33","extra_heavy",100,0.72,1.12323374207269,0.622533371905905,0.207208796851033,1.18612622169474,0.44893992601708,0.183338563990269
"114-34","extra_heavy",100,0.68,0.295906181293069,2.03003264511159,1.27879475205478,0.29905314823237,2.01803959685956,1.28433155807263
"114-35","extra_heavy",100,0.7,1.19847402765859,-1.40679011073059,0.24787433520924,1.20738436270856,-1.58524825013711,0.243093488481324
"114-36","extra_heavy",100,0.73,1.02608519526996,0.506347375675201,0.307366546588325,1.0256094915186,0.498404680211285,0.308749503282459
"114-37","extra_heavy",100,0.69,0.910535848276697,0.873350052819277,0.668016076482598,0.953149042168662,0.741297287758247,0.64694369110441
"114-38","extra_heavy",100,0.78,0.473668388885686,0.0111772538512651,0.927590158356858,0.480613900910065,0.0109551270543086,0.921280552159245
"114-39","extra_heavy",100,0.67,0.752955760895173,1.30532763559709,0.666940519801434,0.757362299103079,1.28009200760186,0.670559062041621
"114-40","extra_heavy",100,0.67,1.20649013860549,-0.750016421813635,0.321059333287523,1.24633223067813,-1.07442082249732,0.307058733971798
"114-41","extra_heavy",100,0.8,0.565787029644577,0.176512305770048,0.471723236527373,0.568060318794791,0.170073103165235,0.484402511200688
"114-42","extra_heavy",100,0.77,0.402763046002408,3.74731779085324,0.899871884007045,0.447038792030574,3.63646675900066,0.908140374058085
"114-43","extra_heavy",100,0.67,0.967127720186733,0.726576939574929,0.52485001368851,0.964866734143833,0.733722622581066,0.522092401790508
"114-44","extra_heavy",100,0.69,1.10885156577253,0.00371476907844691,0.206563446836277,1.10594804416611,0.00373602232852931,0.209207326141462
"114-45","extra_heavy",100,0.69,1.11299115524903,0.376426075283571,0.304358862972744,1.11668318623419,0.36534337785467,0.301572434023791
"114-46","extra_heavy",100,0.7,0.747024463653238,0.594281929238232,0.654837169459518,0.728846025318684,0.612492323686705,0.673596459233385
"114-47","extra_heavy",100,0.75,1.27035461702863,-0.000507792266949307,0.247385717412129,1.27095496462351,-0.00051622998194638,0.247067017861224
"114-48","extra_heavy",100,0.75,0.691792906587609,0.00741622620967767,0.840426261826762,0.685766423241097,0.00749667616149248,0.846124653119204
"114-49","extra_heavy",100,0.75,0.709197895826397,0.242921986269601,0.594615962875175,0.708037061131067,0.240592913394601,0.595069541013823
