"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_sol","beta_sol","gamma_sol","se_alpha_sol","se_beta_sol","se_gamma_sol","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr","time_aq","time_tr","time_sol"
"11422-1","extra_heavy",100,0.79,1.06745471936762,0.425339491462492,0.170999351324329,NA,NA,NA,NA,NA,NA,0.991173622206774,3.85769137676233e-05,0.361615757661929,0.341067103884122,5.2970865656066e-05,0.298178262416581,1.02970842408008,1.92434102562713,0.351442723841848,0.385551594170431,4.07222631475898,0.304848041749741,NA,0.682999999999993,0.864000000000487
"11422-2","extra_heavy",100,0.85,1.01153346275669,0.580459935804738,0.221910230080734,NA,NA,NA,NA,NA,NA,1.53390594727663,-0.0019476813236163,0.424351156485857,0.410441591350648,0.00197152729155373,0.316686862561852,1.25045713508917,-0.393777938922075,0.400998052598011,0.428870089912123,3.00687381387795,0.316978803168846,NA,0.672999999999774,1.04899999999998
"11422-3","extra_heavy",100,0.87,0.971287446914072,0.58081643733395,0.0523478771302329,NA,NA,NA,NA,NA,NA,1.15765434630524,1.66702315541544e-07,0.154762826222037,0.372904522301363,3.69159295754189e-06,0.287831953370074,0.598964381380401,5.35470738619262,0.194365887542961,0.477777544303904,4.10115621792254,0.292506207784427,NA,0.636999999999716,0.942000000000007
"11422-4","extra_heavy",100,0.8,0.925928867946972,0.660993244676569,0.217825397402283,NA,NA,NA,NA,NA,NA,0.927438401620145,0.00922737030659834,0.270479841989348,0.294147118528988,0.00915843418727988,0.340982018780255,1.0594414680785,1.18793571419793,0.389612917388184,0.37892951823085,5.24694043100176,0.32497590179497,NA,0.636999999999716,1.09600000000046
"11422-5","extra_heavy",100,0.72,1.01362345376666,0.248953939389456,0.312224996913498,NA,NA,NA,NA,NA,NA,1.03908716699059,0.0331753061501113,0.302474526099296,0.214609946055087,0.127108399300139,0.399541022542653,1.15831357357646,-1.62512369734988,0.419205527031421,0.277574616562061,3.76635714536004,0.315309419453838,NA,0.567999999999302,0.891000000000531
"11422-6","extra_heavy",100,0.78,1.26441421760892,0.560708608052662,-0.163253604338699,NA,NA,NA,NA,NA,NA,1.16295007896684,0.0018937828407741,0.172531207397672,0.356192198871993,0.00239633489915507,0.330829785622425,1.09335420523475,3.67258221661873,0.174080981863374,0.377862019621556,3.90365217885232,0.332445900623062,NA,0.548999999999978,0.742999999999483
"11422-7","extra_heavy",100,0.84,0.913237762883438,0.336481824956617,0.401531322808008,NA,NA,NA,NA,NA,NA,0.744159834823657,7.93292246968171e-10,0.629235395958624,0.330264867161223,7.1759603506301e-10,0.313626237740653,0.697446516320721,3.18230175363201,0.550699125128556,0.436690066572455,3.71299046866258,0.293761239692766,NA,0.57799999999952,0.757999999999811
"11422-8","extra_heavy",100,0.78,0.96772314281706,0.730626874589715,0.305564683649467,NA,NA,NA,NA,NA,NA,0.91894221114314,0.00756472818959573,0.51671322119045,0.357719037038027,0.00833941274986657,0.347051235346206,0.828079263048096,3.74661993465565,0.518414851856214,0.390432971235497,3.24947896743071,0.340105449514189,NA,0.674999999999272,0.921000000000276
"11422-9","extra_heavy",100,0.77,1.09784564192486,0.728037707563594,0.0366289457736261,NA,NA,NA,NA,NA,NA,1.17195578805217,1.21710618528944e-05,0.0813775865417832,0.235135814428189,1.52444143126368e-05,0.351791910861236,1.1951193523017,0.94039720998136,0.247228920395663,0.310322259499952,3.61218664390784,0.299698340771608,NA,0.680000000000291,0.918999999999869
"11422-10","extra_heavy",100,0.84,0.870939999773621,0.557305840082779,0.429519490419032,NA,NA,NA,NA,NA,NA,0.911614616263189,3.07557812367782e-05,0.336064568688432,0.224308713252565,3.13294040875408e-05,0.4771282316963,0.847871086245852,2.36203795516935,0.609827216205002,0.36250509622762,4.07662067782505,0.357260701442287,NA,0.705999999999221,0.894999999999527
