"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr"
"11422-1","extra_heavy",100,0.79,1.06745471936762,0.425339491462492,0.170999351324329,1.06359195898727,0.0167700337361221,0.318287135280646,0.23300968091887,0.0242902016639015,0.230120937357824,1.02744540692952,1.30025212660068,0.359285887629203,0.285716274160765,2.02026430192587,0.220566306542173
"11422-2","extra_heavy",100,0.83,1.16905352485402,0.277240666773673,0.221009129822991,1.15312511961998,0.00294869967667239,0.202510465282968,0.19313622668666,0.0041875203518084,0.310295302030161,1.14652503975871,0.434819812582269,0.349820694919516,0.280659676981578,1.08201988097429,0.217647096216035
"11422-3","extra_heavy",100,0.81,1.15710926991453,0.10277672597855,0.48616249499643,0.751973000074018,1.67785228842433,0.727805469819107,0.317915852233342,1.10078235092394,0.233224838635414,0.700427993173885,4.10811802695848,0.587729132463394,0.346829226218021,2.67715280326733,0.191956283234331
"11422-4","extra_heavy",100,0.77,1.15901939912436,0.612637074323234,-0.0705039929256245,1.02376569575335,2.15147948581518,-0.196291744858695,0.212847117419145,1.0219706831078,0.263508377974451,0.9748279145749,2.96403895395764,0.00284192484771147,0.250557482663978,1.62901444300644,0.223703895535791
"11422-5","extra_heavy",100,0.79,1.02003673363877,0.583867782604987,0.223812623663499,1.05180039384246,0.532878509787937,0.250541021643305,0.223625471800919,0.792462678074899,0.322976938243389,1.09878356320563,0.444127061838897,0.379602897079683,0.31544471169564,2.28855075403732,0.253895393558199
"11422-6","extra_heavy",100,0.82,0.859082218262482,0.393557684507016,0.291540725470058,0.980695921854783,0.00534794240057576,0.241608838967056,0.149671040774926,0.0144882841212489,0.53302207029608,0.989952003303312,-0.0290042942195606,0.423201839142049,0.267997541782483,1.99771343231333,0.23895245813815
"11422-7","extra_heavy",100,0.81,1.00495594574984,0.512370234654261,-0.0125544503980282,1.02334810884102,0.858964096006369,-0.0433714049889194,0.193183959578429,0.80864351780893,0.322340468727138,0.77704535547448,4.04485255769678,0.139785113747515,0.296650171017554,2.73520292269349,0.217338028257154
"11422-8","extra_heavy",100,0.86,0.901333932521903,0.621687323975654,0.0247818785337821,1.06931109114794,0.00193022410782019,0.208150279718228,0.174859839112023,0.0251841863407542,0.481733941704388,0.878121146849799,1.24405399192632,0.199064507580574,0.356364262788686,2.02309417780363,0.238084286922284
"11422-9","extra_heavy",100,0.83,1.14407230051055,0.637023990199365,-0.120136925778619,1.26051254661672,0.533933930744087,-0.772483939009859,0.14593899356095,0.288898982836747,0.543820050334037,1.03791637373962,2.91426784476222,-0.102166780283224,0.292677946697161,2.66938530716329,0.315471314185654
"11422-10","extra_heavy",100,0.87,0.97159389182017,0.404120249826001,0.588659565758716,1.04552027208467,0.0354458445647383,0.721980936369004,0.290899506181371,0.236053879331624,0.1907594669688,1.07423066114552,0.0845061309455825,0.71534749576188,0.303991666648425,2.28960463086805,0.185611345465801
