"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_non_extrap","beta_non_extrap","gamma_non_extrap","se_alpha_non_extrap","se_beta_non_extrap","se_gamma_non_extrap"
"11422-1","extra_heavy",100,0.79,1.06745471936762,0.425339491462492,0.170999351324329,1.13421880235533,0.014790086957354,0.260299658694468,0.29175762367529,0.0460076397563693,0.387967801533295,1.11078926534425,0.822508474682431,0.350266382769997,0.422201854288841,2.922139529735,0.275823789479686
"11422-2","extra_heavy",100,0.83,1.02136532341504,0.316924673750176,0.306997948981476,1.04850375291761,3.81139769935488,0.336435082700944,0.223168490522913,3.28168549727029,0.277920565634833,1.05726127439925,0.0473411044979249,0.500022800231192,0.392548734345585,2.0874425300262,0.264394516663559
"11422-3","extra_heavy",100,0.77,0.958732895324177,0.569131845478643,0.424705582920889,1.09618531194575,-0.101298299470809,0.610369351806454,0.241271067911878,0.879614496516042,0.532521954991993,1.29883331806628,-2.0010602599627,0.718319803351746,0.400088278451385,3.12876958046067,0.280953316559066
"11422-4","extra_heavy",100,0.83,0.888467199482919,1.15680892397096,0.137293059386776,1.07376111263604,-0.135401739945961,-0.144578748178259,0.286046903164246,1.14293914330538,0.775310200804496,0.705707588438923,3.23115466984748,0.559881639106334,0.470021924961662,2.95366860046056,0.328704645300886
"11422-5","extra_heavy",100,0.75,0.783542927836829,0.560252172308784,0.418836946977716,0.918627147769126,0.066320504930098,0.615802077610474,0.237703890772826,0.202277414927734,0.566284837492303,0.40469694753063,4.16187886333744,0.536730999946751,0.342914227235453,2.60056928154217,0.29272536889218
"11422-6","extra_heavy",100,0.78,1.151679634694,0.216510064937857,0.27786022118697,1.27105947546586,0.0066369586147477,0.315037121770674,0.334424272086416,1.15191807883604,0.301734466816523,1.20283402231352,-0.315985681069543,0.417128523127953,0.344629152454335,2.57135986921189,0.259446594607615
"11422-7","extra_heavy",100,0.77,0.879513640025032,0.439203788902792,0.629774935589363,1.10862399008934,-0.357569988913965,0.565717036852857,0.375460475850898,0.813864669937035,0.294689957891437,1.01219408276308,-0.0438600327127153,0.682788612375769,0.383112219823815,2.53996410003102,0.278063139900052
"11422-8","extra_heavy",100,0.91,1.20072240480284,0.518611935004273,0.177296525230635,1.23125167688602,-0.0785832160341883,0.277425009943702,0.660218173641761,0.694245239570372,0.709099020316025,0.964076066383971,2.33089087020916,0.183744239836585,0.610137963351452,3.24704058490015,0.321501349842599
"11422-9","extra_heavy",100,0.82,1.17090344631667,0.619960240601344,-0.150902940854933,1.26402181861264,0.0529492539958196,-0.021837841444794,0.395068571892493,0.79213872464674,0.421032024142322,1.38375444038409,0.0196040347196362,-0.20988627106005,0.334149665021522,2.47465091202989,0.297935410225916
"11422-10","extra_heavy",100,0.85,1.23359390923205,0.0786980918854488,0.248401272010086,1.30771209802211,-0.200090007982539,0.202571692928266,0.403370053494104,1.08756348951314,0.442399368332949,1.36430498993136,-0.860092706802086,0.327583468942677,0.469835858944124,3.03302772520547,0.336202457176617
"11422-11","extra_heavy",100,0.79,0.868453132003292,0.66511193530571,0.115610898812076,0.926308160825074,0.0333574765399317,0.210794794283883,0.249810933411246,0.0837492232963105,0.677061644881468,0.71423671303481,2.20744144927341,0.354412880707921,0.360041963737438,2.4618098378074,0.289504869202366
"11422-12","extra_heavy",100,0.84,1.12357983209688,0.347507537149532,0.258568396324611,1.16762648126845,0.962156379063659,0.615847297730331,0.395145564051345,2.91665894421824,0.524542512655271,1.35114500089365,-1.0282014729202,0.422866556816811,0.470228406110533,3.97557438897062,0.274090029365807
"11422-13","extra_heavy",100,0.87,1.08511221819155,0.403864986262819,0.20298509992909,0.974922627873965,0.151096859323537,0.0595190127350606,0.396373092330428,1.49322437677629,0.513494422337006,1.02610562147538,1.07323003282386,0.303625297807758,0.43012632815621,2.5880998709199,0.260330458025211
"11422-14","extra_heavy",100,0.8,0.841278996825552,0.670264458532195,0.319944435086151,0.831542589089636,0.15688484199337,0.406879813217982,0.349198989985612,0.245024913409924,0.58562793318656,0.61278137541659,4.39917824380059,0.430655807367786,0.435915946388295,3.72758011996374,0.289719684944134
"11422-15","extra_heavy",100,0.85,0.809515630418015,0.722413103222009,0.390894243467929,0.70924126183236,0.237748807685895,0.850034176186656,0.550130545947791,2.54778243949959,0.567515050153964,0.490684956239516,4.75718280304576,0.573513446562964,0.512824426783595,4.6251960297486,0.310158563645181
"11422-16","extra_heavy",100,0.81,0.895768750604428,0.792414300448192,-0.24324795355731,0.899754250331706,0.161398534798791,-0.311209984963219,0.270497791955337,0.253584252591588,0.584647284701478,0.720751431139487,2.56507303815391,0.0833092069145244,0.419263190693627,2.31882005817541,0.303878977766956
"11422-17","extra_heavy",100,0.84,1.08158912140094,0.322447345802224,0.101146252551597,1.03708195514466,0.423860552446665,-0.139737361790225,0.32743669665283,1.86197582040697,0.558242962268254,0.498734161402412,4.24227598483577,0.167015982643663,0.460999692711355,2.69332354039718,0.263404845638735
"11422-18","extra_heavy",100,0.84,0.985144126919196,0.497729151747519,0.321780586309107,1.06387032487034,0.00184146453642477,0.483219742413759,0.453173605388826,1.00787282608431,0.404531332183806,1.20413079660916,-0.6673402311958,0.480449025697752,0.450432061745989,2.46674641957126,0.285992310808651
"11422-19","extra_heavy",100,0.86,0.889654785202178,0.378002750166776,0.339519834944338,0.89650863979225,-0.0598120340188505,0.394716654824033,0.456502311939757,0.657062346831163,0.457807137582784,0.825330018211652,1.16337666242986,0.435569565006836,0.433983907564642,2.64229394672324,0.267639374355658
