"sim","censoring","n","perc_censored","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
"114-1","extra_heavy",100,0.76,1.17815314429456,4.18455954532859,-0.128162445800413,1.25220877905043,1.83255103435314,-0.12845603164157,1.26240237572329,1.60720187278532,-0.128656183891263
"114-2","extra_heavy",100,0.75,0.951475867950981,1.28360934963922,0.000849544317129091,0.951626278149473,1.1127172325625,-0.00188807500003237,0.951560814732201,1.10667219624831,-0.00196602320733719
"114-3","extra_heavy",100,0.79,0.763684451933231,6.58078044551385,0.508174960778264,0.833180949793309,2.82929738808582,0.455442907568292,0.867877791696668,2.20064767182293,0.449624479384131
"114-4","extra_heavy",100,0.77,0.972152576811937,1.87426803583547,0.358623738305397,0.746058910049946,2.66625861914014,0.363142246155632,0.70285183641288,2.35803198180517,0.363925575368457
"114-5","extra_heavy",100,0.72,0.951915936522925,-0.504536347016614,0.715447549426775,0.950035825492354,-0.354641699102173,0.715087544709688,0.950058676262538,-0.33955249001654,0.715017096711705
"114-6","extra_heavy",100,0.81,1.06967142575797,1.51829500822409,0.0295726980086289,1.25572904095779,-0.434165512032535,0.016270415901631,1.27106559299315,-0.544863160743117,0.0149522657638155
"114-7","extra_heavy",100,0.76,1.02448989685391,2.26597568162693,0.325680430407803,0.955166155131434,2.35753450327294,0.323517263198252,0.945997074695472,2.28049139276805,0.322507998998397
"114-8","extra_heavy",100,0.76,1.0227742515507,0.643916487308241,0.482688076542538,1.03912017226642,0.256699350458306,0.480854390862897,1.03864122587705,0.232626077065486,0.48070811514258
"114-9","extra_heavy",100,0.71,1.14137599664303,2.04319399221842,0.261646936505067,1.08340418107901,2.08536715977842,0.257756611554908,1.07093267443166,1.99488618694283,0.255946860467402
"114-10","extra_heavy",100,0.79,0.579588710654013,7.64088473633772,0.26546098829611,0.649854928484949,4.31986688895825,0.280650561517935,0.666932251013465,3.83014870589673,0.282734482131876
"114-11","extra_heavy",100,0.77,1.07625852559833,-0.781479043530963,0.368818700939724,1.06410237217569,-0.511672083507493,0.367101596835453,1.0614931999405,-0.476696394318257,0.366961252966549
"114-12","extra_heavy",100,0.76,0.852500403691807,2.26695129455844,0.464095067652577,0.852500403691807,2.26695129455844,0.464095067652577,0.852500403691807,2.26695129455844,0.464095067652577
"114-13","extra_heavy",100,0.73,0.757667750609175,3.96002092357154,0.553662845118056,0.738190018720588,3.47591847863209,0.560275055083953,0.737232822608669,3.40364179719837,0.561154048281974
"114-14","extra_heavy",100,0.78,1.05051005134093,3.68508726800643,0.186169999118306,1.18681053209481,1.68023269626958,0.179073445611757,1.1962620180613,1.56977867863526,0.17858134615084
"114-15","extra_heavy",100,0.81,1.32788398773906,-2.41073696666011,0.435609112467358,1.32902337536088,-2.27904662552802,0.435480486914503,1.32905071928626,-2.27716298333952,0.435478515591053
"114-16","extra_heavy",100,0.82,1.31508279526963,-1.06624027390092,0.128406486390557,1.22608643729265,0.137678479673227,0.1278297987247,1.1816228047658,0.30772803658506,0.127512835970962
"114-17","extra_heavy",100,0.77,0.913935867287046,5.90427710366709,0.0709345206722812,0.975667317347686,3.24769423786645,0.085554200612675,0.98585794855587,2.86217522709679,0.0876873127436857
"114-18","extra_heavy",100,0.78,0.741178413332694,2.77912063713058,0.333041689655734,0.741178413332694,2.77912063713058,0.333041689655734,0.741178413332694,2.77912063713058,0.333041689655734
"114-19","extra_heavy",100,0.8,1.08448344493015,3.00044649465275,0.117817327402313,1.01973702445073,2.74671019958862,0.121028153376889,1.01721819390809,2.53060466205394,0.122212824159285
"114-20","extra_heavy",100,0.76,1.13607531338551,3.20835228917821,-0.163574746143589,1.10567386319181,1.79838373565398,-0.161947235065901,1.12477267111649,1.41657195791795,-0.160234303286227
"114-21","extra_heavy",100,0.79,0.536487352537551,5.44598197039423,-0.037533057693143,0.55543681684179,3.52010788824354,-0.0626287490759182,0.56613016996341,3.23591016823455,-0.0663190308542871
"114-22","extra_heavy",100,0.73,1.04951114127136,0.879381088235682,0.509280648025685,1.03455353327404,0.858734200422991,0.510370277663865,1.03260072044117,0.852105243947954,0.510584490445913
"114-23","extra_heavy",100,0.79,0.745767909562277,2.69880965525394,0.316466337415198,0.744608867047879,2.33482814468598,0.312405253221551,0.74493647523399,2.31501240860735,0.312207607607898
"114-24","extra_heavy",100,0.83,0.745565372661857,3.03373091814767,0.283306016303879,0.894283372262202,1.15647367631768,0.295257446002496,0.92304614681109,0.941551247526944,0.295787571630099
"114-25","extra_heavy",100,0.88,1.12544812951185,-0.677979696159891,0.290468157352016,1.08739203647474,-0.285743781719643,0.288845725057889,1.0852275493449,-0.266608485803893,0.288755944634388
"114-26","extra_heavy",100,0.78,1.07398666843297,-0.099468531528189,0.178752807414749,1.07414958927927,-0.0546228791730527,0.178224727618785,1.05369482944359,0.133033904034274,0.177376858146992
"114-27","extra_heavy",100,0.81,1.26846495994449,-1.50713602731857,0.253227231060678,1.29366503754354,-0.818359119988861,0.246319863342412,1.27465215871895,-0.491285010781136,0.243152592759708
"114-28","extra_heavy",100,0.76,0.747124838171007,3.62441514832476,0.138538295452892,0.820656376991212,1.8771814066381,0.137046901979655,0.835504815546691,1.65398235740839,0.137184951572142
"114-29","extra_heavy",100,0.78,0.929545106755602,1.82975573440978,0.370152681368589,0.934933319709142,1.2738785645388,0.364691227112588,0.935969707096484,1.21753207234447,0.3641965720699
"114-30","extra_heavy",100,0.79,0.49371536298517,7.05181712583706,0.0910214753304607,0.494428342539691,6.70047243701828,0.0895814431736533,0.494447701936221,6.68548698951074,0.0895536775991878
"114-31","extra_heavy",100,0.76,0.105810011661594,14.3446766637857,0.391067628073599,0.297342722078818,8.40083642394456,0.373378189656955,0.318138877939082,7.78620462550207,0.372444911462166
"114-32","extra_heavy",100,0.65,0.922112640965925,0.808827773525802,0.29237575460056,0.906250928017421,0.99073132780695,0.292544730121391,0.899790197221095,1.05651769260742,0.292635310358208
"114-33","extra_heavy",100,0.78,1.38629378343454,-0.572902901339055,0.103584291206265,1.38629378343454,-0.572902901339055,0.103584291206265,1.38629378343454,-0.572902901339055,0.103584291206265
"114-34","extra_heavy",100,0.74,0.482315751106006,2.32362111030134,0.967271120482308,0.482875878599004,2.29297464121415,0.967209325680634,0.48290292562582,2.29153729614143,0.967206465361302
"114-35","extra_heavy",100,0.75,1.21297543105629,-1.81833568300487,0.252305217626086,1.21297543105629,-1.81833568300487,0.252305217626086,1.21297543105629,-1.81833568300487,0.252305217626086
"114-36","extra_heavy",100,0.77,0.936054102805615,1.91039565045099,0.288144363722978,0.902163672253529,1.87698716053853,0.291033185861142,0.896966368964186,1.85513318481793,0.291791187807197
"114-37","extra_heavy",100,0.77,0.960963653228843,2.44127834823636,0.355325962605356,0.951497375681261,2.32851465682893,0.355841399365659,0.951115369751663,2.32107170580529,0.355872513846289
"114-38","extra_heavy",100,0.84,0.416433943168093,7.72729250033458,0.299598655784324,0.301280888356829,6.3191390530257,0.296361564718865,0.300017868208585,6.05984754597386,0.29626426033876
"114-39","extra_heavy",100,0.73,0.972708138345786,1.77674168698338,0.368989093086749,0.97540908040117,1.68350872520734,0.369599238181627,0.975689489170323,1.67421382642002,0.369659340305925
"114-40","extra_heavy",100,0.74,1.27065480651738,-1.64480219210314,0.288334025603833,1.27065480651738,-1.64480219210314,0.288334025603833,1.27065480651738,-1.64480219210314,0.288334025603833
"114-41","extra_heavy",100,0.82,0.643036098150979,0.697897579050534,0.785506008650157,0.672905195465104,0.324071564707515,0.790219416006313,0.670588775558266,0.328169136633787,0.790172572456842
"114-42","extra_heavy",100,0.8,0.597757436847099,4.94976898765336,0.377034772937858,0.597757436847099,4.94976898765336,0.377034772937858,0.597757436847099,4.94976898765336,0.377034772937858
"114-43","extra_heavy",100,0.74,0.892976783965383,2.3981652205867,0.402805188625483,0.896712892040154,2.30535847674511,0.403109583462133,0.896871156192682,2.30219672785023,0.403119913161631
"114-44","extra_heavy",100,0.72,0.923909790984931,5.54360432677771,-0.158090520661,0.870563656843312,3.79998109057124,-0.173657971140497,0.868036570160825,3.49306489126129,-0.174387440342539
"114-45","extra_heavy",100,0.75,1.2145824036202,0.948206809645285,0.140650583703542,1.20845177234949,0.904751988738517,0.140325661339688,1.20809717731592,0.898649816138321,0.140290268772317
"114-46","extra_heavy",100,0.76,0.993924227786442,0.932560091855315,0.337511891204781,0.933088636283953,1.07460243297966,0.337017071266833,0.928376109566706,1.02594494900943,0.33614217807037
"114-47","extra_heavy",100,0.78,1.35532435576352,-1.81379295583648,0.0946037107616543,1.33376793504166,-0.814403679906507,0.0974956026570575,1.31474510725758,-0.550592355412441,0.0984450139772178
"114-48","extra_heavy",100,0.8,0.955262080247607,1.04971216405126,0.456134847953931,0.862690251278355,1.4789629161362,0.460498190501,0.846817396280819,1.46399068432596,0.462392295695899
