"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_non_extrap","beta_non_extrap","gamma_non_extrap","se_alpha_non_extrap","se_beta_non_extrap","se_gamma_non_extrap"
"11422-1","extra_heavy",100,0.79,1.06745471936762,0.425339491462492,0.170999351324329,1.10683042941769,0.0115755839512705,0.297008979875847,0.257555000026941,0.0212719684609846,0.288090558142139,1.03044260817155,1.23628090145864,0.36536256503564,0.289574064626395,1.99635118989128,0.22123799488077
"11422-2","extra_heavy",100,0.78,1.10818816306829,0.471686411891324,0.271569914434219,1.19803618569536,0.0751336001608443,0.429183099828047,0.344639912789663,0.263172002947273,0.28679148492701,0.986313432465032,1.95874257290277,0.470480503527595,0.278171971248026,1.88889053614173,0.207455772837099
"11422-3","extra_heavy",100,0.81,1.26773130521415,0.52026253167712,-0.0256525142184962,1.21209679619768,0.483006732704245,0.113281281383019,0.268487722788955,0.338089706946221,0.291415882718318,1.18043113587211,2.34103985005793,0.0902234823177537,0.278055151302207,1.72244324194711,0.193258076878407
"11422-4","extra_heavy",100,0.78,1.17952167295049,0.634127710584755,0.0646282037777201,1.21204608823189,0.0957375219803769,-0.0476369753655857,0.219118526624668,0.101947257606799,0.415204391724287,0.871097115214862,3.43836791028223,0.245910195669833,0.289500169565162,1.83007331870979,0.234132912108693
"11422-5","extra_heavy",100,0.75,1.06391935922399,0.704022328745931,-0.189668917876208,0.830584277030156,1.05231951532371,-0.18461513782314,0.245645565807991,0.419187416039652,0.339234053426713,0.573016386637478,3.49023859564427,0.145153616094782,0.260871024490994,1.18898305710895,0.215476223020102
"11422-6","extra_heavy",100,0.81,1.02616295845182,0.517220865734754,0.121793167825915,0.880653750705012,2.76715555634875,0.0493007815126111,0.286991238580042,1.69157533332996,0.29650607088098,0.732191280717377,3.37939638873477,0.277251282517928,0.341616729440395,1.94163303316215,0.242248207906808
"11422-7","extra_heavy",100,0.8,0.681257367138606,0.600442982857913,0.47494934495028,0.621527597641126,0.0170821423261879,0.595099343396934,0.278912725080664,0.011622226406494,0.350488242306949,0.52866226958364,1.93990000792006,0.576253960780452,0.265425029752949,1.10150287878325,0.209387705166263
"11422-8","extra_heavy",100,0.87,1.09633894750323,0.341572643096159,0.106190885723174,1.16004101662898,0.0105487016962943,0.102033668565133,0.178131195945395,0.02197245456577,0.402273221398349,0.903070181737621,1.81937283955415,0.237496533047004,0.331293181390761,1.82097208810994,0.203248749110131
"11422-9","extra_heavy",100,0.83,1.13151536410943,0.467785500850914,0.0747752206655098,1.19318991518055,0.136327446077048,0.270721336131197,0.272935754506503,0.651807718573005,0.260986286973185,1.24723744922819,-0.127505244086156,0.290903235201874,0.32685080229228,2.45790130081401,0.22242731574591
"11422-10","extra_heavy",100,0.85,1.22699943710809,0.303526271415496,0.0755723021214375,1.29475964445391,0.0373960369816954,0.170118097081601,0.165696847371659,0.27549570908494,0.433420810305228,1.33718329424357,-0.166630401362609,0.246219167225366,0.283453826385138,1.20026658561379,0.19559395093912
